timestamp,src_ip,dst_ip,protocol,length
2025-01-19 20:35:06.288934946,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289048910,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.289051056,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289089918,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.289091110,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289251089,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.289252043,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289269924,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.289272070,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289350033,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.289350986,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289371014,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.289371967,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289441109,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.289443016,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289508104,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.289509058,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289599895,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.289601088,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289689064,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.289690018,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289771080,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.289772034,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289844990,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.289845943,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289916992,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.289917946,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.289937973,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.289938927,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.290034056,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.290035009,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.290278912,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.290280104,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.290326118,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.290327072,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.290429115,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.290430069,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.290539980,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.290540934,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.290616035,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.290616989,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.290704966,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.290705919,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.290889978,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.290891886,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.290985107,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.290986061,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291038990,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.291039944,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291188002,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.291188955,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291300058,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.291301012,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291393995,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.291394949,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291429043,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.291429996,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291467905,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.291469097,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291582108,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.291583061,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291647911,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.291649103,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291738987,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.291739941,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291780949,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.291783094,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.291996002,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.291996956,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292067051,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.292068005,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292157888,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.292159081,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292340040,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.292340994,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292418003,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.292418957,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292447090,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.292448044,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292515039,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.292515993,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292634964,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.292635918,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292754889,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.292757034,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292829990,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.292829990,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.292831898,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292834044,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.292923927,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.292924881,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293059111,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.293060064,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293097973,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.293098927,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293169975,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.293169975,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.293171883,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293174028,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293191910,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.293193102,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293214083,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.293215036,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293435097,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.293436050,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293498039,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.293498993,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293587923,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.293589115,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293772936,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.293775082,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293848038,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.293848038,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.293849945,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293852091,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.293939114,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.293940067,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.294074059,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.294075966,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.294137001,192.168.1.237,192.168.1.18,6,2818
2025-01-19 20:35:06.294138908,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.524595975,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.524624109,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.527940035,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.527966022,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.528409958,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.528424978,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.528562069,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.528568983,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.528597116,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.528604031,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.528871059,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.528883934,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.529026985,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.529032945,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.529159069,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.529165030,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.529330969,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.529335976,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.529470921,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.529476881,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.529652119,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.529658078,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.529786110,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.529791117,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.529999018,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.530004978,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.530038118,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.530039072,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.530272961,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.530273914,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.530451059,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.530456065,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.530483960,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.530484914,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.530653954,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.530656099,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.530838013,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.530841111,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.531006098,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.531007051,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.531105995,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.531107903,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.531261921,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.531263112,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.531431913,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.531434058,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.531574965,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.531578063,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.531805038,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.531805992,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.531953095,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.531954049,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.532134055,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.532135009,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.532301903,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.532303094,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.532439946,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.532442093,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.532480955,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.532481909,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.532573937,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.532574891,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.532776117,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.532777071,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.532874107,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.532875061,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.533137082,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.533138036,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.533224106,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.533225060,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.533392906,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.533394098,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.533575058,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.533576012,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.533730029,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.533730983,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.533901929,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.533902883,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.534066916,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.534068108,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.534229040,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.534229994,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.534310101,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.534311055,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.534431934,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.534432888,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.534518956,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.534519910,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.534662007,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.534662961,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.534816980,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.534817934,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.535028933,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.535032988,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.535202980,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.535207033,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.535355091,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.535357952,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.535420895,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.535423993,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.535533905,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.535537004,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.535669088,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.535671949,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.535805941,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.535809039,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.536019087,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.536021948,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.536135912,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.536139011,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.536345005,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.536348104,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.536434889,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.536438942,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.536499022,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.536500930,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.536710024,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.536712885,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.536869049,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.536870956,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537025928,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.537029982,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537123919,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.537125111,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537291050,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.537292004,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537429094,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.537431002,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537467957,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.537471056,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537535906,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.537539005,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537581921,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.537584066,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537790060,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.537791014,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537801027,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.537801981,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537868023,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.537868977,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.537957907,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.537959099,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538141012,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.538142920,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538219929,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.538219929,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.538220882,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538223982,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538307905,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.538310051,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538424969,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.538425922,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538486958,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.538489103,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538559914,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.538561106,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538605928,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.538608074,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538825035,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.538825989,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538892031,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.538893938,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.538975000,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.538975954,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.539071083,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.539072037,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.539273024,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.539273977,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.539421082,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.539422035,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.539433956,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.539434910,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.539501905,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.539635897,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.539638042,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.539647102,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.539757967,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.539799929,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.539802074,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.539989948,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.540083885,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.540158033,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.540204048,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.540205956,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.540327072,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.540421009,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.540422916,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.540488005,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.540608883,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.540653944,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.540656090,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.540735006,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.540875912,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.540879011,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.540942907,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.541032076,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.541033983,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.541217089,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.541218042,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.541291952,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.541292906,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.541384935,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.541385889,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.541510105,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.541511059,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.541636944,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.541637897,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.541703939,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.541704893,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.541795969,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.541798115,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.541908979,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.541909933,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.541973114,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.541974068,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542042017,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.542042971,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542110920,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.542113066,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542318106,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.542319059,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542390108,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.542391062,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542437077,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.542438984,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542475939,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.542476892,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542659044,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.542659998,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542727947,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.542728901,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542752981,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.542754889,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542819977,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.542820930,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.542984962,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.542985916,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.543049097,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.543050051,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.543255091,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:06.543256044,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.543399096,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.543400049,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.543567896,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.543569088,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.543746948,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.543747902,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.543930054,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.543931007,192.168.1.18,192.168.1.237,6,94
2025-01-19 20:35:06.544091940,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.544092894,192.168.1.18,192.168.1.237,6,94
